ATC_NAME,ATC_CODE,ATC_TYPE,RXNORM_NAME,RXNORM_CODE,RXNORM_TYPE,MEDICATION_CLASS
Antibiotics,A07AA,ATC,vancomycin 250 MG Oral Capsule [Vancocin],201849,RxNorm,Antibiotics (systemic)
Antibiotics,A07AA,ATC,paromomycin 250 MG Oral Capsule [Paromycin],207348,RxNorm,Antibiotics (systemic)
Antibiotics,A07AA,ATC,vancomycin 83.3 MG/ML [Vancocin],569887,RxNorm,Antibiotics (systemic)
Antibiotics,A07AA,ATC,nystatin 100000 UNT/ML Oral Suspension [Nilstat],210340,RxNorm,Antibiotics (systemic)
Antibiotics,A07AA,ATC,nystatin 200000 UNT Oral Lozenge [Mycostatin Pastilles],210372,RxNorm,Antibiotics (systemic)
Antibiotics,A07AA,ATC,natamycin 10 MG/ML Oral Solution,421858,RxNorm,Antibiotics (systemic)
Antibiotics,A07AA,ATC,nystatin 500000 UNT Oral Tablet,312059,RxNorm,Antibiotics (systemic)
Antibiotics,A07AA,ATC,colistin 125000 UNT/ML Oral Suspension,419911,RxNorm,Antibiotics (systemic)
Antibiotics,A07AA,ATC,kanamycin 500 MG [Kantrex],567753,RxNorm,Antibiotics (systemic)
Antibiotics,A07AA,ATC,colistin 500000 UNT,346460,RxNorm,Antibiotics (systemic)
Antibiotics,A07AA,ATC,neomycin 20 MG/ML,360968,RxNorm,Antibiotics (systemic)
Antibiotics,A07AA,ATC,nystatin 500000 UNT Oral Tablet [Nystan],150828,RxNorm,Antibiotics (systemic)
Antibiotics,A07AA,ATC,nystatin 200000 UNT Oral Lozenge,312056,RxNorm,Antibiotics (systemic)
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human Pen Injector",1731314,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin degludec 100 UNT/ML [Tresiba],1670013,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,3 ML insulin degludec 100 UNT/ML Pen Injector [Tresiba],1670016,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin degludec 200 UNT/ML,1670020,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin degludec 200 UNT/ML [Tresiba],1670022,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin degludec 200 UNT/ML Pen Injector,1670024,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin glargine 100 UNT/ML [Basaglar],1736860,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"3 ML insulin, regular, human 100 UNT/ML Prefilled Syringe [Novolin R]",847205,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"{90 (insulin, regular, human 4 UNT Inhalation Powder [Afrezza]) / 90 (insulin, regular, human 8 UNT Inhalation Powder [Afrezza]) } Pack [Afrezza Titration Pack]",1798388,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 100 UNT/ML Pen Injector [Novolin R]",2206094,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin isophane Pen Injector [Novolin N],2206098,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin isophane 100 UNT/ML Pen Injector,2206100,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"3 ML insulin, regular, human 100 UNT/ML Pen Injector [Novolin R]",2206092,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"3 ML insulin isophane, human 100 UNT/ML Pen Injector [Novolin N]",2206099,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin aspart, human Injectable Solution [NovoLog]",363534,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane / insulin, regular, pork Injectable Suspension [Pork Mixtard 30]",384982,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane / insulin, regular, human Injectable Suspension [Human Mixtard]",379740,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin glulisine, human 100 UNT/ML",485208,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin glulisine, human Pen Injector",1651313,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 25 UNT/ML",360894,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin isophane Injectable Suspension [NPH Iletin II],365670,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 75 UNT/ML / insulin, regular, human 25 UNT/ML Injectable Suspension",392660,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 5 UNT/ML Injectable Solution",412453,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, prompt zinc, human 12 UNT/ML / lente insulin, human 28 UNT/ML Injectable Suspension",414981,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 6 UNT/ML",440653,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, pork 50 UNT/ML",360897,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 4 UNT/ML",451439,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin aspart protamine, human 50 UNT/ML / insulin aspart, human 50 UNT/ML Injectable Suspension",833159,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 50 UNT/ML / insulin, regular, human 50 UNT/ML [Humulin]",564531,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"lente insulin, pork 100 UNT/ML [Semitard MC]",564768,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 50 UNT/ML / insulin, regular, human 50 UNT/ML [Human Mixtard]",565176,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, beef 100 UNT/ML [Hypurin Bovine Isophane]",565256,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML [Humulin]",573330,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin glargine 100 UNT/ML [Lantus],575068,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"{90 (insulin human, rDNA origin 1 MG Inhalation Powder) / 90 (insulin human, rDNA origin 3 MG Inhalation Powder) } Pack",763015,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin glulisine, human 100 UNT/ML [Apidra]",803192,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 8 UNT/ML",451437,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin glargine Pen Injector,1653497,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin lispro 200 UNT/ML [Humalog],1652240,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog],1652640,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,3 ML insulin lispro 100 UNT/ML Cartridge [Humalog],1652646,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"3 ML insulin aspart, human 100 UNT/ML Cartridge",1653196,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin aspart, human Cartridge [NovoLog]",1653197,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin aspart, human 100 UNT/ML Pen Injector",1653205,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 100 UNT/ML Prefilled Syringe",1360482,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin aspart protamine, human / insulin aspart, human Pen Injector [NovoLog Mix]",1653209,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 8 UNT Inhalation Powder [Afrezza]",1544490,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin glargine Pen Injector [Toujeo],1653506,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin detemir Pen Injector,1654190,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Pen Injector",1654857,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Pen Injector [Humulin]",1654858,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin isophane Pen Injector,1654861,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"ultralente insulin, beef-pork 40 UNT/ML",358401,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, protamine zinc, human",236646,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin aspart, human 100 UNT/ML Pen Injector [NovoLog]",1653206,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, pork",1309342,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, prompt zinc, human / lente insulin, human Injectable Suspension",440658,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human Injectable Solution [Human Actrapid Penfill]",379747,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human Injectable Solution [Velosulin]",363120,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin detemir Injectable Solution,484321,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin detemir Injectable Solution [Levemir],616237,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane / insulin, regular, human Prefilled Syringe [Novolin]",847194,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin isophane Prefilled Syringe,847196,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,3 ML insulin lispro 200 UNT/ML Pen Injector,1652239,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin human, rDNA origin 3 MG/ACTUAT",763006,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, protamine zinc, human 40 UNT/ML Injectable Suspension [ProZinc]",966907,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin lispro 200 UNT/ML,1652237,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin aspart protamine, human 70 UNT/ML / insulin aspart, human 30 UNT/ML Pen Injector",1359469,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 100 UNT/ML Prefilled Syringe [Novolin N]",1359684,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Pen Injector",1359700,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin human, rDNA origin 3 MG/ACTUAT Dry Powder Inhaler",1360157,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 100 UNT/ML Prefilled Syringe [Novolin R]",1360435,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin isophane Pen Injector [Humulin N],1654863,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin lispro Injectable Solution,378841,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin lispro Injectable Solution [Humalog],865097,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"3 ML insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Pen Injector [Humulin]",847189,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"3 ML insulin glulisine, human 100 UNT/ML Pen Injector",847259,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin lispro 25 UNT/ML,343263,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin aspart, human 100 UNT/ML",343211,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin aspart, human 100 UNT/ML Injectable Solution [NovoLog]",351926,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"ultralente insulin, human",221110,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,0.5 UNT Doses 3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog],1926332,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, protamine zinc, beef 100 UNT/ML Injectable Suspension [Hypurin Bovine Protamine Zinc]",106891,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 60 UNT/ML",358615,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"3 ML insulin lispro 50 UNT/ML / insulin lispro protamine, human 50 UNT/ML Pen Injector",847211,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"3 ML insulin isophane, human 100 UNT/ML Pen Injector [Humulin N]",847199,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"1.5 ML insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Prefilled Syringe",847256,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"1.5 ML insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Prefilled Syringe [Novolin]",847257,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 50 UNT/ML",343258,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 15 UNT/ML",359125,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,3 ML insulin glargine 100 UNT/ML / lixisenatide 0.033 MG/ML Pen Injector,1858995,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin aspart, human 100 UNT/ML [NovoLog]",575679,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 60 UNT/ML / insulin, regular, human 40 UNT/ML Injectable Suspension",247513,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,3 ML insulin lispro-aabc 200 UNT/ML Pen Injector,2380254,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin aspart, human Injectable Solution [Fiasp]",1986352,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin aspart, human 100 UNT/ML Injectable Solution [Fiasp]",1986354,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"3 ML insulin aspart, human 100 UNT/ML Pen Injector [Fiasp]",1986356,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,3 ML insulin lispro 100 UNT/ML Pen Injector [Admelog],1992171,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin lispro 100 UNT/ML Pen Injector [Admelog],1992172,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, pork 80 UNT/ML",340329,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin lispro-aabc 100 UNT/ML [Lyumjev],2380233,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,3 ML insulin detemir 100 UNT/ML Pen Injector [Levemir],847241,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,Sensor 3 ML insulin lispro-aabc 100 UNT/ML Pen Injector [Lyumjev],2380268,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin detemir,139825,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,3 ML insulin lispro-aabc 200 UNT/ML Pen Injector [Lyumjev],2380256,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,3 ML insulin lispro-aabc 100 UNT/ML Pen Injector,2380259,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin human, rDNA origin 1 MG",2108563,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human Injection [Myxredlin]",2179747,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"lente insulin, beef-pork",314682,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Injectable Suspension",259111,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,0.5 UNT Doses 3 ML insulin lispro-aabc 100 UNT/ML Pen Injector,2380265,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"lente insulin, pork 80 UNT/ML",343501,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, prompt zinc, beef",235284,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"lente insulin, pork 40 UNT/ML [Vetsulin]",544616,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, beef-pork 100 UNT/ML Injectable Suspension [Eli Lilly brand of insulin isophane, beef-pork]",311025,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 100 UNT/ML Injectable Solution [Humulin R]",311036,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, pork 100 UNT/ML Injectable Suspension",311052,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"ultralente insulin, beef-pork 100 UNT/ML Injectable Suspension",311062,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"ultralente insulin, beef-pork 40 UNT/ML Injectable Suspension",311063,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin glargine 100 UNT/ML Injectable Solution [Lantus],285018,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, prompt zinc, beef-pork",235283,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 100 UNT/ML Injectable Suspension [Humulin N]",311026,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, prompt zinc, pork",235286,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 30 UNT/ML",343083,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 500 UNT/ML",340327,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"lente insulin, pork 100 UNT/ML",343075,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, pork 100 UNT/ML",343080,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"3 ML insulin aspart, human 30 UNT/ML / insulin degludec 70 UNT/ML Pen Injector [Ryzodeg]",1994316,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Injectable Suspension [Humulin]",106892,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, protamine zinc, beef 100 UNT/ML Injectable Suspension",242916,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, beef 80 UNT/ML",343488,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 85 UNT/ML / insulin, regular, human 15 UNT/ML Injectable Suspension [Pur-In Mix]",106894,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 90 UNT/ML / insulin, regular, human 10 UNT/ML Injectable Suspension [Human Mixtard]",108813,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 80 UNT/ML / insulin, regular, human 20 UNT/ML Injectable Suspension [Human Mixtard]",108814,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 100 UNT/ML Injectable Suspension [Pur-In Isophane]",150667,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Injectable Suspension",311048,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, beef 40 UNT/ML Injectable Suspension",249134,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, pork 100 UNT/ML [Iletin II Regular Pork]",575626,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, pork 100 UNT/ML Injectable Solution [Pork Actrapid]",152602,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, pork 100 UNT/ML Injectable Solution [Hypurin Porcine Neutral]",153383,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 100 UNT/ML [Novolin N]",575142,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin lispro 50 UNT/ML / insulin lispro protamine, human 50 UNT/ML [Humalog Mix]",731277,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin lispro 100 UNT/ML Injectable Solution,242120,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, beef 40 UNT/ML Injectable Solution",249027,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 100 UNT/ML [Humulin R]",575148,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML [Humalog Mix]",752386,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, beef 40 UNT/ML",343496,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin lispro 50 UNT/ML / insulin lispro protamine, human 50 UNT/ML Injectable Suspension",260265,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin degludec 100 UNT/ML,1670008,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 500 UNT/ML Pen Injector",1731318,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"3 ML insulin, regular, human 500 UNT/ML Pen Injector [Humulin R]",1731317,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"3 ML insulin, regular, human 500 UNT/ML Pen Injector",1731315,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin glargine 100 UNT/ML Pen Injector [Basaglar],1736864,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,insulin degludec 100 UNT/ML Pen Injector,1670017,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 500 UNT/ML Pen Injector [Humulin R]",1731319,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,3 ML insulin degludec 200 UNT/ML Pen Injector [Tresiba],1670023,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin isophane, human 100 UNT/ML Pen Injector [Novolin N]",2206101,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,Sensor 3 ML insulin glargine 100 UNT/ML Pen Injector,2268064,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,Sensor 3 ML insulin glargine 100 UNT/ML Pen Injector [Basaglar],2268065,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"insulin, regular, human 24 UNT/ML",440399,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"3 ML insulin aspart, human 100 UNT/ML Cartridge [Fiasp]",2205454,RxNorm,Insulins and analogues
INSULINS AND ANALOGUES,A10A,ATC,"3 ML insulin, regular, human 100 UNT/ML Pen Injector",2206090,RxNorm,Insulins and analogues
